Date,AirTemp,Shortwave,LongWave,RelHum,WindSpeed,Rain
2021-03-31 21:00:00,10.74916667,-1.071816667,350.4683333,62.47233333,8.55225,0
2021-03-31 22:00:00,9.703333333,-0.891766667,351.3766667,60.37866667,8.362866667,0
2021-03-31 23:00:00,9.069666667,-0.979916667,346.2283333,62.09683333,9.191733333,0
2021-04-01 00:00:00,7.814633333,-2.188133333,340.385,67.192,9.20255,0.006096
2021-04-01 01:00:00,6.597283333,-1.9765,322.35,68.5515,8.467616667,0
2021-04-01 02:00:00,6.477166667,-1.393233333,316.91,63.60333333,9.317416667,0
2021-04-01 03:00:00,5.6505,-2.436566667,286.245,55.43433333,9.765833333,0
2021-04-01 04:00:00,4.89485,-3.944616667,247.68,52.61233333,7.94815,0
2021-04-01 05:00:00,4.228283333,-3.794066667,243.175,49.90466667,8.254583333,0
2021-04-01 06:00:00,3.802016667,23.47668333,243.7283333,50.23083333,6.503733333,0
2021-04-01 07:00:00,3.582316667,100.6568333,277.2766667,51.83033333,6.678583333,0
2021-04-01 08:00:00,3.301616667,156.835,278.1933333,51.54283333,6.592966667,0
2021-04-01 09:00:00,3.480066667,192.4133333,273.59,48.0755,6.97025,0
2021-04-01 10:00:00,3.530216667,346.3033333,273.9716667,44.12966667,6.980666667,0
2021-04-01 11:00:00,3.972533333,818.735,275.4766667,39.86816667,6.96215,0
2021-04-01 12:00:00,4.67695,661.2966667,279.0333333,37.17216667,8.317416667,0
2021-04-01 13:00:00,4.735933333,618.17,265.9666667,35.62033333,10.2048,0
2021-04-01 14:00:00,4.688366667,396.9183333,292.1083333,36.68883333,9.412416667,0
2021-04-01 15:00:00,4.2809,286.3783333,297.8916667,38.16933333,8.087566667,0
2021-04-01 16:00:00,3.809633333,189.1483333,294.7016667,41.043,6.914166667,0
2021-04-01 17:00:00,3.56725,87.2375,285.6716667,41.21233333,7.60125,0
2021-04-01 18:00:00,2.72465,7.314966667,281.645,44.7105,8.566516667,0
2021-04-01 19:00:00,2.0346,-2.890666667,261.6483333,43.33216667,8.559333333,0
2021-04-01 20:00:00,1.489533333,-4.210166667,230.1283333,44.31683333,7.1279,0
2021-04-01 21:00:00,0.996883333,-3.211266667,247.52,49.865,8.369466667,0
2021-04-01 22:00:00,0.582333333,-2.742666667,267.1,53.106,6.561566667,0
2021-04-01 23:00:00,-0.487466667,-2.13355,270.185,59.277,8.662566667,0
2021-04-02 00:00:00,-0.543633333,-1.921333333,275.8583333,51.85566667,8.855083333,0
2021-04-02 01:00:00,-0.658233333,-3.12605,248.3183333,47.99233333,7.119083333,0
2021-04-02 02:00:00,-0.8453,-2.86235,252.2033333,52.402,7.9908,0
2021-04-02 03:00:00,-1.02665,-3.54415,232.5316667,53.63983333,7.49865,0
2021-04-02 04:00:00,-1.241466667,-3.161416667,243.1333333,58.07266667,7.035516667,0
2021-04-02 05:00:00,-1.361483333,-2.991566667,234.785,56.0055,8.59185,0
2021-04-02 06:00:00,-1.79335,17.19765,215.6433333,54.975,7.171816667,0
2021-04-02 07:00:00,-1.641633333,115.1418333,215.6283333,53.28916667,8.27845,0
2021-04-02 08:00:00,-1.118033333,473.7016667,218.8816667,48.30216667,8.5953,0
2021-04-02 09:00:00,-0.256983333,659.2983333,223.735,42.64916667,7.492083333,0
2021-04-02 10:00:00,0.930883333,822.1033333,227.6716667,38.17133333,7.371766667,0
2021-04-02 11:00:00,2.006516667,915.25,232.5633333,35.29533333,7.620866667,0
2021-04-02 12:00:00,2.958783333,935.5166667,235.6933333,32.223,6.863483333,0
2021-04-02 13:00:00,3.891983333,893.6,238.4966667,31.5935,8.489033333,0
2021-04-02 14:00:00,4.573133333,766.165,242.7983333,32.32416667,7.3054,0
2021-04-02 15:00:00,4.920883333,608.2716667,245.595,33.17716667,6.582183333,0
2021-04-02 16:00:00,5.297233333,414.9016667,242.5366667,32.6995,7.222416667,0
2021-04-02 17:00:00,5.533283333,194.705,241.7516667,31.0335,4.79815,0
2021-04-02 18:00:00,5.30465,17.15268333,240.535,30.94633333,4.047483333,0
2021-04-02 19:00:00,4.714616667,-5.21665,238.4533333,35.36366667,5.013083333,0
2021-04-02 20:00:00,4.539216667,-5.167666667,236.7816667,34.74483333,4.9827,0
2021-04-02 21:00:00,4.186983333,-4.950716667,235.95,34.02966667,5.414116667,0
2021-04-02 22:00:00,3.81915,-5.713816667,235.805,35.80483333,3.21205,0
2021-04-02 23:00:00,2.4934,-7.270183333,234.7083333,42.39716667,0.758166667,0
2021-04-03 00:00:00,1.350216667,-6.20045,232.4216667,53.43766667,1.681833333,0
2021-04-03 01:00:00,-0.03245,-6.3087,229.435,61.4855,2.108283333,0
2021-04-03 02:00:00,-0.467033333,-6.2083,228.19,62.70866667,1.343616667,0
2021-04-03 03:00:00,-0.030566667,-5.821833333,229.3833333,64.15416667,2.002266667,0
2021-04-03 04:00:00,-0.997716667,-5.912883333,228.0566667,72.03466667,1.956733333,0
2021-04-03 05:00:00,-1.694983333,-5.59135,226.5683333,74.12,1.590866667,0
2021-04-03 06:00:00,-1.489566667,17.25253333,226.165,68.77066667,2.027433333,0
2021-04-03 07:00:00,-0.234583333,119.614,229.18,63.91416667,1.945416667,0
2021-04-03 08:00:00,1.80655,466.8816667,238.6483333,45.505,0.923116667,0
2021-04-03 09:00:00,4.650083333,669.3616667,246.59,32.63916667,1.502066667,0
2021-04-03 10:00:00,6.9376,812.1266667,254.8033333,27.18316667,1.2135,0
2021-04-03 11:00:00,8.9715,884.9666667,265.6366667,25.1995,1.1684,0
2021-04-03 12:00:00,10.69933333,830.0233333,277.5283333,23.67366667,1.670816667,0
2021-04-03 13:00:00,11.55333333,861.0666667,278.7283333,23.59,1.111,0
2021-04-03 14:00:00,13.13933333,759.01,280.2633333,19.54883333,1.403283333,0
2021-04-03 15:00:00,14.62033333,599.205,283.02,17.08233333,1.808916667,0
2021-04-03 16:00:00,15.2355,398.3866667,283.1833333,14.46716667,2.411783333,0
2021-04-03 17:00:00,15.10583333,183.2016667,283.825,15.42433333,0.802516667,0
2021-04-03 18:00:00,12.01566667,15.84078333,280.275,36.77333333,1.554716667,0
2021-04-03 19:00:00,8.432,-5.544316667,270.4383333,50.04066667,2.878866667,0
2021-04-03 20:00:00,6.78,-4.954033333,265.4433333,53.37633333,3.338033333,0
2021-04-03 21:00:00,5.582933333,-4.88215,261.59,58.89883333,3.487516667,0
2021-04-03 22:00:00,4.634583333,-4.80285,258.9633333,60.71033333,3.187366667,0
2021-04-03 23:00:00,3.514916667,-4.71465,257.5416667,64.51083333,2.983,0
2021-04-04 00:00:00,2.908033333,-4.511633333,257.185,68.15733333,2.9548,0
2021-04-04 01:00:00,2.558366667,-4.314166667,256.76,75.85283333,3.295883333,0
2021-04-04 02:00:00,1.974033333,-4.053783333,256.9033333,77.8665,3.624433333,0
2021-04-04 03:00:00,1.808733333,-3.851883333,258.445,79.14083333,3.329033333,0
2021-04-04 04:00:00,2.47665,-4.032783333,261.77,80.73483333,2.212783333,0
2021-04-04 05:00:00,4.150816667,-3.949633333,268.8416667,61.8695,1.123766667,0
2021-04-04 06:00:00,5.710433333,18.94695,272.2633333,49.82666667,1.548783333,0
2021-04-04 07:00:00,8.970683333,132.8406667,278.13,38.747,1.329283333,0
2021-04-04 08:00:00,13.00916667,450.56,291.3,28.49933333,4.551666667,0
2021-04-04 09:00:00,15.17166667,637.6683333,298.56,25.80866667,7.93825,0
2021-04-04 10:00:00,16.05066667,793.1083333,303.12,25.6405,7.365016667,0
2021-04-04 11:00:00,16.49933333,896.5033333,308.6916667,27.388,8.337266667,0
2021-04-04 12:00:00,17.1945,463.1883333,326.05,27.2085,6.341166667,0
2021-04-04 13:00:00,17.93366667,640.3433333,328.51,26.43183333,5.2129,0
2021-04-04 14:00:00,19.22683333,784.7316667,329.6183333,25.55033333,6.7732,0
2021-04-04 15:00:00,19.85266667,649.1066667,332.4033333,25.14783333,7.616483333,0
2021-04-04 16:00:00,20.28166667,370.0683333,318.755,24.31233333,5.644833333,0
2021-04-04 17:00:00,20.30783333,176.5916667,315.9833333,24.139,6.55105,0
2021-04-04 18:00:00,18.6875,18.73961667,312.75,30.1715,2.954933333,0
2021-04-04 19:00:00,17.71716667,-5.361516667,310.2433333,32.85216667,3.245633333,0
2021-04-04 20:00:00,14.86083333,-5.7093,303.9533333,43.8595,1.945616667,0
2021-04-04 21:00:00,14.37216667,-5.624733333,301.6916667,44.69616667,1.49215,0
2021-04-04 22:00:00,12.875,-5.447083333,301.0683333,47.127,0.930933333,0
2021-04-04 23:00:00,10.88416667,-5.728633333,296.2083333,57.75216667,0.992833333,0
2021-04-05 00:00:00,10.18966667,-4.24185,292.6916667,63.7925,3.1164,0
2021-04-05 01:00:00,9.103666667,-4.336283333,286.92,72.446,2.87865,0
2021-04-05 02:00:00,8.093883333,-4.248133333,281.85,74.66966667,3.255466667,0
2021-04-05 03:00:00,7.6012,-4.3935,281.7316667,75.316,2.401883333,0
2021-04-05 04:00:00,7.070033333,-4.33935,278.845,82.202,2.80015,0
2021-04-05 05:00:00,6.17285,-4.053616667,274.9383333,83.615,2.688983333,0
2021-04-05 06:00:00,5.715916667,22.066,273.9216667,83.757,3.4412,0
2021-04-05 07:00:00,6.816866667,141.2288333,277.6116667,79.95533333,3.026483333,0
2021-04-05 08:00:00,10.63783333,445.145,292.1216667,59.92566667,0.946283333,0
2021-04-05 09:00:00,16.4755,574.625,306.9616667,39.58466667,1.602033333,0
2021-04-05 10:00:00,18.44133333,773.8916667,315.27,33.14883333,2.172516667,0
2021-04-05 11:00:00,19.59933333,854.0166667,323.41,30.74433333,1.47435,0
2021-04-05 12:00:00,20.91216667,874.9666667,329.625,28.25533333,1.5448,0
2021-04-05 13:00:00,22.2715,834.775,335.115,26.58816667,1.937183333,0
2021-04-05 14:00:00,23.51166667,735.295,337.6216667,22.60416667,2.875616667,0
2021-04-05 15:00:00,23.70283333,510.89,339.04,20.2875,1.921183333,0
2021-04-05 16:00:00,24.04633333,379.5716667,338.4033333,19.80183333,1.740633333,0
2021-04-05 17:00:00,23.1485,102.73,344.135,22.94866667,0.4408,0
2021-04-05 18:00:00,20.81766667,16.03031667,333.2433333,32.98033333,0.677883333,0
2021-04-05 19:00:00,15.1775,-4.79405,317.2516667,57.264,2.8342,0
2021-04-05 20:00:00,13.35333333,-4.521566667,309.0483333,62.38,3.113766667,0
2021-04-05 21:00:00,12.3475,-4.564516667,302.7416667,64.30483333,2.763016667,0
2021-04-05 22:00:00,11.09833333,-4.336916667,299.5116667,68.34883333,3.1197,0
2021-04-05 23:00:00,10.34133333,-4.1808,296.0233333,71.637,3.237516667,0
2021-04-06 00:00:00,9.199333333,-4.059466667,292.2516667,74.00183333,3.576366667,0
2021-04-06 01:00:00,8.58145,-3.983283333,290.27,76.72866667,3.32575,0
2021-04-06 02:00:00,7.812666667,-3.787983333,289.285,77.39916667,3.632633333,0
2021-04-06 03:00:00,7.47255,-3.54665,289.43,79.059,3.853,0
2021-04-06 04:00:00,7.373283333,-3.357516667,289.9466667,79.60883333,4.061983333,0
2021-04-06 05:00:00,6.992083333,-2.922983333,288.715,81.7805,3.89735,0
2021-04-06 06:00:00,6.8314,24.91053333,288.6383333,82.084,3.862583333,0
2021-04-06 07:00:00,8.577933333,155.6201667,294.1433333,75.46766667,3.300133333,0
2021-04-06 08:00:00,13.32833333,445.9816667,312.625,54.56116667,1.71615,0
2021-04-06 09:00:00,19.5315,663.01,340.6583333,35.57566667,3.697066667,0
2021-04-06 10:00:00,20.79766667,782.7133333,334.24,31.86383333,6.2905,0
2021-04-06 11:00:00,21.81616667,862.1,339.6433333,29.693,3.728233333,0
2021-04-06 12:00:00,22.46333333,887.0166667,343.1016667,28.3035,3.5947,0
2021-04-06 13:00:00,23.6435,753.9216667,349.9283333,25.6175,1.694433333,0
2021-04-06 14:00:00,24.5565,748.0783333,349.5366667,22.59866667,3.748433333,0
2021-04-06 15:00:00,24.74983333,565.095,347.3316667,21.45066667,3.559033333,0
2021-04-06 16:00:00,25.158,313.345,345.835,19.87916667,2.894033333,0
2021-04-06 17:00:00,24.20716667,162.9901667,344.0083333,23.16116667,3.3069,0
2021-04-06 18:00:00,21.62766667,22.2917,339.1183333,31.76633333,1.9214,0
2021-04-06 19:00:00,17.75416667,-5.032383333,328.7,46.315,2.384583333,0
2021-04-06 20:00:00,15.474,-4.831,318.65,55.21983333,2.560466667,0
2021-04-06 21:00:00,13.80566667,-4.322133333,312.7583333,59.98983333,3.044383333,0
2021-04-06 22:00:00,12.82633333,-4.286816667,309.5833333,61.7905,2.946866667,0
2021-04-06 23:00:00,11.74466667,-3.90095,308.6416667,65.60066667,3.177183333,0
2021-04-07 00:00:00,11.23583333,-3.877266667,306.7,69.3615,3.344083333,0
2021-04-07 01:00:00,10.50033333,-3.72655,303.4283333,70.79233333,3.598866667,0
2021-04-07 02:00:00,10.1955,-3.742516667,301.7316667,73.586,3.34255,0
2021-04-07 03:00:00,9.505666667,-3.632516667,301.5966667,75.18916667,3.29595,0
2021-04-07 04:00:00,9.674666667,-3.7233,300.935,77.7845,2.912883333,0
2021-04-07 05:00:00,9.183,-3.041883333,299.8933333,79.54283333,3.144583333,0
2021-04-07 06:00:00,8.812833333,25.4587,299.495,81.27433333,3.426066667,0
2021-04-07 07:00:00,10.2585,163.9906667,304.7533333,78.95916667,2.317066667,0
2021-04-07 08:00:00,13.63866667,444.1633333,317.9866667,60.57333333,1.49435,0
2021-04-07 09:00:00,19.5835,576.43,335.395,41.92666667,1.305733333,0
2021-04-07 10:00:00,22.35516667,720.2883333,355.1783333,37.36583333,1.419833333,0
2021-04-07 11:00:00,23.39433333,759.7083333,370.595,33.96633333,3.076316667,0
2021-04-07 12:00:00,23.714,775.5533333,372.75,33.88583333,2.938433333,0
2021-04-07 13:00:00,24.85483333,833.1383333,366.755,28.88316667,3.645383333,0
2021-04-07 14:00:00,24.96816667,590.3216667,375.945,30.54566667,2.530466667,0
2021-04-07 15:00:00,25.35316667,212.1466667,372.7766667,28.8255,0.71645,0
2021-04-07 16:00:00,25.34816667,136.0633333,366.415,29.6615,0.496466667,0
2021-04-07 17:00:00,25.0715,121.781,361.8733333,31.49966667,0.392216667,0
2021-04-07 18:00:00,20.77233333,21.58475,353.7266667,51.16583333,1.487483333,0
2021-04-07 19:00:00,17.82266667,-3.699916667,343.1883333,59.9245,3.183616667,0
2021-04-07 20:00:00,16.86616667,-3.789766667,339.2316667,59.05916667,3.154283333,0
2021-04-07 21:00:00,15.2455,-3.817716667,329.15,66.36333333,3.439183333,0
2021-04-07 22:00:00,14.188,-3.519183333,326.25,71.7225,3.64775,0
2021-04-07 23:00:00,13.6285,-3.431816667,326.6,73.00816667,3.512083333,0
2021-04-08 00:00:00,13.06166667,-3.801316667,317.815,74.06016667,3.349083333,0
2021-04-08 01:00:00,12.1005,-3.410416667,320.0583333,77.90383333,3.535366667,0
2021-04-08 02:00:00,11.737,-3.843766667,312.17,79.895,3.0418,0
2021-04-08 03:00:00,11.118,-3.978533333,309.5333333,82.11483333,2.714233333,0
2021-04-08 04:00:00,10.6185,-3.726633333,307.5433333,84.69333333,3.42975,0
2021-04-08 05:00:00,9.884833333,-2.7985,306.8633333,86.50166667,2.094883333,0
2021-04-08 06:00:00,10.06333333,39.3211,307.0166667,87.58333333,2.4711,0
2021-04-08 07:00:00,11.46666667,169.036,309.725,83.4465,1.572066667,0
2021-04-08 08:00:00,15.79466667,420.435,322.9383333,65.52933333,1.98015,0
2021-04-08 09:00:00,17.91783333,574.2783333,332.8216667,59.57116667,1.642816667,0
2021-04-08 10:00:00,19.22516667,733.4183333,340.1016667,55.42583333,1.89595,0
2021-04-08 11:00:00,20.21666667,660.31,353.8516667,52.91183333,2.144333333,0
2021-04-08 12:00:00,20.88916667,774.7116667,358.695,50.82133333,3.521916667,0
2021-04-08 13:00:00,20.91983333,449.22,375.915,51.41866667,3.629266667,0
2021-04-08 14:00:00,21.35983333,366.5,375.215,53.16633333,1.792383333,0
2021-04-08 15:00:00,21.21883333,153.1033333,388.65,55.59083333,1.375366667,0
2021-04-08 16:00:00,21.44966667,88.55233333,394.67,56.30233333,1.103066667,0
2021-04-08 17:00:00,21.39533333,44.62536667,395.0616667,57.11083333,1.411683333,0
2021-04-08 18:00:00,21.172,5.278116667,400.865,58.1915,1.895783333,0
2021-04-08 19:00:00,19.43433333,-4.58855,398.5683333,72.272,1.61705,0.006096
2021-04-08 20:00:00,17.8755,-5.192366667,388.1483333,84.90716667,0.666783333,0.006096
2021-04-08 21:00:00,15.85016667,-3.530516667,370.7516667,95.87333333,1.726133333,0
2021-04-08 22:00:00,15.69016667,-3.261266667,369.8983333,94.96333333,1.015333333,0
2021-04-08 23:00:00,16.70183333,-3.887983333,373.5216667,88.94166667,0.51235,0
2021-04-09 00:00:00,16.24166667,-2.848016667,378.405,89.11166667,0.690216667,0
2021-04-09 01:00:00,16.076,-1.745766667,388.0733333,88.195,0.908233333,0
2021-04-09 02:00:00,15.655,-1.9811,390.195,89.68333333,0.726783333,0
2021-04-09 03:00:00,15.07416667,-2.496166667,390.4666667,91.165,0.575233333,0
2021-04-09 04:00:00,14.91016667,-2.54375,389.5033333,91.16833333,0.29455,0
2021-04-09 05:00:00,14.7075,-1.938066667,387.8566667,89.72166667,0.614333333,0
2021-04-09 06:00:00,14.57483333,17.92648333,386.9116667,89.75833333,0.601066667,0
2021-04-09 07:00:00,14.716,68.12516667,385.7783333,88,0.757733333,0
2021-04-09 08:00:00,14.76833333,36.7725,387.65,87.875,0.537083333,0
2021-04-09 09:00:00,15.35066667,181.9,388.3733333,84.88,0.7224,0
2021-04-09 10:00:00,15.68216667,195.8833333,391.2883333,82.86183333,0.931466667,0
2021-04-09 11:00:00,16.87633333,310.6033333,393.455,75.71166667,1.759583333,0
2021-04-09 12:00:00,17.46433333,403.9966667,393.5,73.1835,2.448433333,0
2021-04-09 13:00:00,16.958,125.042,394.54,76.102,2.3728,0
2021-04-09 14:00:00,16.79933333,96.918,384.8783333,77.183,2.162783333,0
2021-04-09 15:00:00,17.01566667,194.77,362.9083333,75.94983333,1.0297,0
2021-04-09 16:00:00,17.99533333,293.0583333,352.43,71.64166667,0.773266667,0
2021-04-09 17:00:00,18.4465,187.165,362.63,70.21883333,0.604183333,0
2021-04-09 18:00:00,17.73883333,26.80631667,335.3583333,73.50766667,0.43285,0
2021-04-09 19:00:00,15.19383333,-5.265133333,326.3633333,85.98183333,1.612066667,0
2021-04-09 20:00:00,13.60816667,-4.4614,320.42,91.465,2.192083333,0
2021-04-09 21:00:00,12.5595,-4.449483333,316.5533333,94.74833333,1.937866667,0
2021-04-09 22:00:00,13.0995,-3.111666667,344.925,93.475,0.87805,0
2021-04-09 23:00:00,14.36283333,-3.831166667,340.6416667,90.16833333,0.8701,0
2021-04-10 00:00:00,14.26916667,-3.21175,355,89.94,1.325283333,0
2021-04-10 01:00:00,13.5385,-2.16225,373.78,95.615,1.867816667,0.073152
2021-04-10 02:00:00,13.24366667,-4.1079,356.9516667,96.28333333,0.460983333,0
2021-04-10 03:00:00,12.43566667,-3.569833333,352.2766667,98.33,1.12295,0
2021-04-10 04:00:00,12.14183333,-1.921166667,368.535,99.10166667,1.6223,0
2021-04-10 05:00:00,11.86233333,-0.550266667,374.3983333,99.57833333,1.82245,0
2021-04-10 06:00:00,11.92283333,23.32893333,369.3333333,99.76666667,1.590966667,0
2021-04-10 07:00:00,12.19966667,95.542,376.5583333,99.855,0.996433333,0
2021-04-10 08:00:00,13.04366667,76.24383333,386.8916667,99.85166667,0.623683333,0
2021-04-10 09:00:00,14.071,180.015,389.9766667,97.43666667,1.189266667,0
2021-04-10 10:00:00,15.24166667,207.33,390.9183333,89.68666667,2.121583333,0
2021-04-10 11:00:00,16.0125,233.3633333,392.2216667,85.68666667,2.127066667,0
2021-04-10 12:00:00,16.7805,317.2383333,391.295,82.72266667,2.119433333,0
2021-04-10 13:00:00,17.38883333,164.8715,395.255,79.488,2.3228,0
2021-04-10 14:00:00,16.849,58.93,399.0366667,85.02666667,0.709266667,0.006096
2021-04-10 15:00:00,16.29766667,136.717,403.0216667,92.015,0.74905,0
2021-04-10 16:00:00,16.3005,37.43866667,402.6583333,93.05833333,1.147666667,0.012192
2021-04-10 17:00:00,16.22816667,10.5983,403.765,95.03666667,1.363866667,0.146304
2021-04-10 18:00:00,16.18816667,2.682833333,399.5233333,97.77166667,1.901633333,0.341376
2021-04-10 19:00:00,16.522,-0.38165,401.8783333,97.46666667,1.678616667,0.085344
2021-04-10 20:00:00,16.33666667,-0.30715,401.1833333,97.72833333,1.75295,0.054864
2021-04-10 21:00:00,16.61233333,-0.389466667,401.44,97.13166667,1.988833333,0.024384
2021-04-10 22:00:00,16.52616667,-0.597833333,401.6683333,97.175,1.904533333,0.048768
2021-04-10 23:00:00,16.3415,-1.096633333,394.15,89.24583333,4.01555,0.036576
2021-04-11 00:00:00,15.51433333,-3.612383333,368.8466667,82.4585,1.50085,0
2021-04-11 01:00:00,13.55516667,-5.095983333,325.8766667,96.26,0.485766667,0
2021-04-11 02:00:00,12.30066667,-5.446616667,310.6533333,98.75833333,0.405616667,0
2021-04-11 03:00:00,11.57216667,-4.055416667,317.8166667,98.98,1.61695,0
2021-04-11 04:00:00,11.07933333,-3.456016667,317.945,98.89333333,1.953033333,0
2021-04-11 05:00:00,10.55066667,-1.13515,336.2166667,99.47,2.386966667,0
2021-04-11 06:00:00,10.1325,42.36033333,338.1466667,99.81833333,2.487,0
2021-04-11 07:00:00,11.5355,191.6288333,309.0333333,99.90833333,1.145966667,0
2021-04-11 08:00:00,14.91516667,495.2033333,321.0266667,85.6275,1.300516667,0
2021-04-11 09:00:00,17.99016667,670.6433333,327.0933333,58.098,2.67515,0
2021-04-11 10:00:00,18.7355,779.2383333,331.7333333,49.78233333,4.371983333,0
2021-04-11 11:00:00,19.6015,903.8283333,327.5466667,41.13533333,2.949966667,0
2021-04-11 12:00:00,20.76033333,973.2566667,345.39,36.3015,3.083583333,0
2021-04-11 13:00:00,21.22166667,722.45,358.2866667,30.9785,3.477733333,0
2021-04-11 14:00:00,21.51416667,798.8866667,344.5683333,30.339,3.882366667,0
2021-04-11 15:00:00,21.36133333,570.6733333,336.985,30.36266667,3.467483333,0
2021-04-11 16:00:00,21.24916667,415.0283333,330.58,28.2415,4.9915,0
2021-04-11 17:00:00,21.03633333,155.115,347.88,28.42683333,2.424516667,0
2021-04-11 18:00:00,19.80283333,12.82716667,357.715,33.95816667,2.77955,0
2021-04-11 19:00:00,18.33183333,-5.24965,320.9533333,39.87216667,2.860066667,0
2021-04-11 20:00:00,16.76366667,-6.74975,310.5316667,43.26516667,0.5692,0
2021-04-11 21:00:00,16.03866667,-6.20945,308.46,46.61433333,1.08585,0
2021-04-11 22:00:00,13.58416667,-5.85265,305.785,60.78333333,1.201883333,0
2021-04-11 23:00:00,12.01866667,-5.05165,301.8583333,66.43866667,1.925583333,0
